_id,pseudocode,state,district,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,_id,pseudocode,state,district,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,_id,pseudocode,state,district,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,_id,pseudocode
1860,9814010,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,002-N Bakhtawarpur,,,1,3,1,5,3,110036,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,2,5,0,0,0,0,
1861,9931739,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,045-S Isapur,,,1,1,1,5,3,110073,2,2,3,0,2,4,0,0,0,0,0,1,1,2,210,1,9,0,1,0,0,0,
1862,5187805,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,056-S Sidharth Nagar,,,1,3,1,5,3,110014,2,2,3,0,2,4,0,0,0,0,0,1,1,2,224,1,7,4,0,0,0,0,
1863,9393901,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,DALLUPURA,,,1,2,1,5,3,110096,2,2,3,0,2,4,19,0,0,0,0,1,1,2,225,1,0,25,0,0,0,0,
1864,5153037,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,060-S Kotla Mubarakpur,,,1,3,1,5,3,110003,2,2,3,0,2,4,19,0,0,0,0,1,1,2,225,1,11,16,0,0,0,0,
1865,7493792,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,045-N Sultan Puri-A,,,1,1,1,5,3,110086,2,1,3,0,2,4,0,0,0,0,0,1,2,2,210,1,0,0,27,0,0,0,
1869,2418524,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,023-N Samaypur Badli,,,5,2,6,12,1,110042,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
1870,1658135,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,014-E Lakshmi Nagar,,,3,2,1,12,1,110092,2,1,3,0,2,4,19,0,0,1,1,1,1,2,220,1,0,31,0,7,0,0,
1871,6410034,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,032-S Sagarpur-East,,,5,1,6,12,1,110046,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
1872,1927467,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,083-N Civil Lines,,,5,1,6,12,1,110054,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
1873,8093532,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,011-E Mayur Vihar Phase-II,,,3,2,1,12,1,110091,2,1,3,0,2,19,4,0,0,1,1,1,2,2,220,1,0,27,0,0,0,0,
1874,2270676,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,014-N G.T.B. Nagar,,,3,3,1,12,1,110009,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,16,10,0,0,0,0,
1875,6380780,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,006-S Tagore Garden,,,5,2,6,12,1,110027,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
1876,3164528,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,040-S Ghuman Hera,,,5,3,6,12,1,110073,2,2,3,0,2,4,0,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
1879,5922326,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,077-N Model Town,,,1,3,1,5,3,110007,2,2,3,0,2,4,0,0,0,0,0,1,1,2,218,1,4,1,0,1,0,0,
1880,8315949,DELHI,WEST B,2,North Delhi Municipal Corporation-Municipal Corporations,MUNDKA,,,1,1,1,5,3,110041,2,2,3,0,2,4,0,0,0,0,0,1,1,2,228,1,26,0,3,0,0,0,
1889,2786352,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,043-S Najafgarh,,,5,1,6,12,1,110043,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
1890,8143612,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,043-E Gautam Puri,,,3,3,1,12,1,110053,2,1,3,0,2,4,19,0,0,1,1,1,1,2,224,1,55,0,45,0,0,0,
1891,4841664,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,064-N Pitampura,,,5,1,6,12,1,110034,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
1892,5278642,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,030-N Bawana,,,3,3,1,12,1,110039,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,10,7,0,0,0,0,
1895,3765799,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,026-E Kanti Nagar,,,7,3,6,10,1,110051,2,2,3,0,2,4,19,0,0,1,0,1,9,9,232,1,0,0,0,0,0,0,
1900,9862475,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,037-S Matiala,,,3,1,1,12,1,110059,2,2,3,0,2,19,4,0,0,1,1,1,1,2,220,1,33,0,0,0,0,0,
1901,5434115,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,050-E Babarpur,,,5,2,6,12,1,110032,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
1902,9472017,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,052-S Mahavir Enclave,,,3,3,1,12,1,110045,2,1,3,0,2,4,19,0,0,1,1,1,1,2,220,1,0,70,0,2,0,0,
1903,5164645,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,079-N Shastri Nagar,,,1,3,1,5,3,110052,2,2,3,0,2,4,0,0,0,0,0,1,1,2,225,1,11,4,0,0,8,10,
1906,9935563,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,063-S Malviya Nagar,,,1,2,1,5,3,110017,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,0,38,0,4,0,0,
1910,1272650,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,072-N Wazir Pur,,,1,3,1,5,3,110052,2,2,3,0,2,19,0,0,0,0,0,1,1,2,210,1,34,44,0,0,0,0,
1911,1609945,DELHI,SOUTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,103-N Inderpuri,,,1,2,1,5,3,110012,2,1,3,0,2,4,19,0,0,0,0,1,1,2,220,1,0,18,0,0,0,0,
1915,2392857,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,042-E Seelampur,,,5,1,6,12,1,110053,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
1916,4528806,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,035-N Kanjhawala,,,5,1,6,12,1,110081,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
1917,7159491,DELHI,WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,RAMESH NAGAR,,,5,2,6,12,1,110015,2,2,3,0,2,4,19,0,0,1,1,1,9,9,230,1,0,0,0,0,0,0,
1924,6607823,DELHI,NORTH WEST A,2,,,,,10,3,9,12,1,110089,2,2,3,0,2,19,0,0,0,2,2,1,9,9,220,1,0,0,0,0,0,0,
1925,2559871,DELHI,SOUTH EAST,2,,,,,10,3,9,12,1,110019,2,2,3,0,2,19,0,0,0,2,2,1,9,9,220,1,0,0,0,0,0,0,
1935,6737207,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,063-E Khajoori Khas,,,5,1,6,12,1,110094,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
1938,9878141,DELHI,WEST B,2,,,,,8,3,9,10,1,110063,2,2,3,0,2,19,0,0,0,1,0,1,9,9,220,1,0,0,0,0,0,0,
1940,6853647,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,050-E Babarpur,,,1,3,1,5,3,110032,2,2,3,0,2,19,4,0,0,0,0,1,1,2,220,1,20,14,1,0,0,0,
1949,6030441,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,091-N Ram Nagar,,,1,2,1,5,3,110055,2,1,3,0,2,4,0,0,0,0,0,1,1,2,226,1,0,13,0,0,0,0,
1950,2585185,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,ROHINI-F,,,1,3,1,5,3,110085,2,2,3,0,2,4,0,0,0,0,0,1,1,2,215,1,21,23,0,0,0,0,
1951,4461425,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,076-S Deoli,,,1,2,1,5,3,110080,2,2,3,0,2,4,19,0,0,0,0,1,1,2,226,1,0,13,0,0,0,0,
1952,5848241,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,003-E Trilokpuri-West,,,1,1,1,5,3,110091,2,2,3,0,2,4,19,0,0,0,0,1,2,2,223,1,0,0,15,0,0,0,
1953,3208560,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,045-E Yamuna Vihar,,,1,2,1,5,3,110053,2,2,3,0,2,18,4,0,0,0,0,1,1,2,210,1,0,36,0,0,0,0,
1954,9724425,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,052-E Joharipur,,,1,1,1,5,3,110094,2,1,3,0,2,4,19,0,0,0,0,1,2,2,220,1,0,0,31,0,0,0,
1955,1016414,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,KONDLI,,,1,3,1,5,3,110096,2,2,3,0,2,4,19,0,0,0,0,1,1,2,225,1,24,18,11,13,0,0,
1956,3230372,DELHI,NORTH EAST II,2,,,,,1,1,1,5,3,110093,2,1,3,0,9,4,19,0,0,0,0,1,2,2,220,1,0,0,41,0,0,0,
1957,7841957,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,009-E Mandawali,,,1,3,1,5,3,110092,2,2,3,0,2,4,19,0,0,0,0,1,1,2,228,1,25,26,0,1,0,0,
1958,4613003,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,023-E Ghondli,,,1,3,1,5,3,110051,2,2,3,0,2,4,19,0,0,0,0,1,1,2,247,1,13,17,0,1,0,0,
1959,4676356,DELHI,WEST B,2,North Delhi Municipal Corporation-Municipal Corporations,038-N Nilothi,,,1,1,1,5,3,110041,2,2,3,0,2,4,0,0,0,0,0,1,2,2,220,1,1,0,4,0,1,0,
1960,3021582,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,054-N Mangol Puri-A,,,1,2,1,5,3,110083,2,1,3,0,2,4,0,0,0,0,0,1,1,2,220,1,0,32,0,0,0,0,
1961,5821083,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,089-S Sri Niwas Puri,,,1,3,1,5,3,110020,2,2,3,0,2,4,19,0,0,0,0,1,1,2,221,1,9,9,1,1,0,0,
1962,7817691,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,056-N Mangol Puri-C,,,1,2,1,5,3,110083,2,1,3,0,2,4,0,0,0,0,0,1,1,2,220,1,0,26,0,1,0,0,
1963,4625531,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,048-N Sultan Puri-C,,,1,2,1,5,3,110086,2,1,3,0,2,4,0,0,0,0,0,1,1,2,210,1,0,71,0,45,0,0,
1972,9624667,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,042-E Seelampur,,,7,1,6,10,1,110053,2,1,3,0,2,4,0,0,0,1,0,1,9,9,220,1,0,0,0,0,0,0,
1975,2661951,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,TRI NAGAR,,,3,3,1,12,1,110035,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,13,21,1,1,0,0,
1976,6489856,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,012-N Timarpur,,,3,3,1,12,1,110054,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,35,34,0,0,0,0,
1977,7018983,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,065-N Saraswati Vihar,,,5,2,6,12,1,110034,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
1978,8648820,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,047-N Sultan Puri-B,,,5,1,6,12,1,110086,2,1,3,0,2,4,0,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
1979,4349953,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,030-E Jhilmil,,,5,2,6,12,1,110095,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
1981,8481441,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,031-S Sagarpur-West,,,1,1,1,5,3,110046,2,1,3,0,2,4,19,0,0,0,0,1,2,2,225,1,0,0,30,0,2,0,
1982,8787000,DELHI,SOUTH WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,MEHRAULI,,,1,3,1,5,3,110070,2,2,3,0,2,4,19,0,0,0,0,1,1,2,226,1,48,29,0,1,0,0,
1990,8734478,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,062-N Shalimar Bagh -North,,,5,2,6,12,1,110088,2,2,3,0,2,4,19,0,0,1,1,1,9,9,226,1,0,0,0,0,0,0,
1991,3413994,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,012-S Keshopur,,,5,1,6,12,1,110018,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
1992,8046366,DELHI,NORTH EAST I,2,,,,,5,1,6,12,1,110094,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
1993,6865974,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,034-E New Seemapuri,,,5,1,6,12,1,110095,2,2,3,0,2,4,19,0,0,1,1,1,9,9,224,1,0,0,0,0,0,0,
1994,9054226,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,062-E Sadatpur,,,5,1,6,12,1,110094,2,1,3,0,2,4,19,0,0,1,1,1,9,9,230,1,0,0,0,0,0,0,
1995,9746861,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,063-E Khajoori Khas,,,3,2,1,12,1,110094,2,1,3,0,2,4,19,0,0,1,1,1,1,2,220,1,0,63,0,1,0,0,
1996,6912038,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,046-N Mangol Puri-D,,,3,1,1,12,1,110083,2,1,3,0,2,4,19,0,0,1,1,1,1,2,228,1,21,0,1,0,0,0,
1999,9695692,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,085-S Sangam Vihar-E,,,6,1,1,10,1,110062,2,1,3,0,2,4,19,0,0,1,0,1,1,1,220,1,25,0,1,0,0,0,
2001,1548407,DELHI,SOUTH WEST A,2,New Delhi Municipal Council-NCT Municipal Council,ward-1,,,5,1,6,12,1,110021,2,2,3,0,2,4,19,0,0,1,1,1,9,9,222,1,0,0,0,0,0,0,
2002,3224510,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,021-S Hastsal,,,5,1,6,12,1,110059,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2003,5699650,DELHI,WEST B,2,North Delhi Municipal Corporation-Municipal Corporations,038-N Nilothi,,,1,1,1,5,3,110041,2,2,3,0,2,4,0,0,0,0,0,1,2,2,228,1,0,0,97,0,0,0,
2013,3660552,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,030-N Bawana,,,1,2,1,5,3,110039,2,2,3,0,2,4,0,0,0,0,0,1,1,2,228,1,0,101,0,0,0,0,
2014,4193479,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,082-N Anand Parvat,,,1,1,1,5,3,110052,2,1,3,0,2,18,0,0,0,0,0,1,2,2,227,1,0,0,23,0,0,0,
2015,2229835,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,033-S Manglapuri,,,1,3,1,5,3,110045,2,2,3,0,2,4,19,0,0,0,0,1,1,2,222,1,27,27,2,2,0,0,
2016,8526260,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,056-E Shiv Vihar,,,1,2,1,5,3,110094,2,1,3,0,2,19,4,0,0,0,0,1,1,2,220,1,0,74,0,8,0,0,
2017,7125356,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,052-S Mahavir Enclave,,,1,1,1,5,3,110075,2,1,3,0,2,4,19,0,0,0,0,1,2,2,211,1,0,0,3,0,0,0,
2018,4565259,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,009-E Mandawali,,,1,1,1,5,3,110092,2,1,3,0,2,4,19,0,0,0,0,1,2,2,225,1,0,0,21,0,0,0,
2019,9655160,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,045-S Isapur,,,1,2,1,5,3,110073,2,2,3,0,2,4,19,0,0,0,0,1,1,2,222,1,0,1,0,1,0,4,
2020,4271315,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,014-S Mahavir Nagar,,,1,3,1,5,3,110018,2,2,3,0,2,4,19,0,0,0,0,1,1,2,228,1,16,16,23,11,0,0,
2021,1280733,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,055-N Mangol Puri-B,,,1,3,1,5,3,110083,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,7,9,0,0,0,0,
2032,8107535,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,042-E Seelampur,,,7,2,6,10,1,110053,2,1,3,0,2,4,19,0,0,1,0,1,9,9,230,1,0,0,0,0,0,0,
2038,5473637,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,087-N Bazar Sita Ram,,,3,3,1,12,1,110002,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,14,20,11,15,0,0,
2041,1148814,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,028-S Uttam Nagar,,,1,2,1,5,3,110059,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,0,27,0,0,0,0,
2042,4121003,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,033-E Sunder Nagri,,,1,1,1,5,3,110093,2,1,3,0,2,4,19,0,0,0,0,1,2,2,223,1,0,0,24,0,0,0,
2043,5765413,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,DALLUPURA,,,1,3,1,5,3,110091,2,2,3,0,2,4,19,0,0,0,0,1,1,2,222,1,40,25,0,7,0,0,
2044,6193699,DELHI,WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,100-N Moti Nagar,,,1,3,1,5,3,110015,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,16,8,1,1,0,0,
2045,2056119,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,034-S Nangli Sakrawati,,,1,2,1,5,3,110043,2,1,3,0,2,4,19,0,0,0,0,1,1,2,214,1,0,56,0,9,0,0,
2046,1929526,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,055-E Harsh Vihar,,,1,1,1,5,3,110093,2,1,3,0,2,4,19,0,0,0,0,1,2,2,220,1,0,0,25,0,0,0,
2047,8290596,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,047-N Sultan Puri-B,,,1,3,1,5,3,110086,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,21,29,4,3,0,0,
2048,9099878,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,024-N Rohini-A,,,1,3,1,5,3,110085,2,2,3,0,2,4,0,0,0,0,0,1,1,2,222,1,27,31,0,1,0,0,
2049,4984306,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,013-N Malka Ganj,,,1,3,1,5,3,110007,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,20,25,0,0,0,0,
2050,7579632,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,086-S Greater Kailash,,,1,3,1,5,3,110049,2,2,3,0,2,4,19,0,0,0,0,1,1,2,213,1,26,23,2,0,0,0,
2058,9241583,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,030-N Bawana,,,3,3,1,12,1,110039,2,2,3,0,2,4,19,0,0,1,1,1,1,1,220,1,11,14,0,0,0,0,
2059,3100556,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,015-S Janakpuri West,,,3,1,1,12,1,110058,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,36,0,0,0,0,0,
2060,2241353,DELHI,WEST B,2,North Delhi Municipal Corporation-Municipal Corporations,049-N Nangloi Jat,,,5,1,6,12,1,110041,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2061,6000127,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,055-N Mangol Puri-B,,,3,2,1,12,1,110083,2,2,3,0,2,4,19,0,0,1,1,1,1,2,230,1,0,74,0,2,0,0,
2065,2250512,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,069-N Shakur Pur,,,3,3,1,12,1,110034,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,8,13,0,0,0,0,
2066,7547431,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,012-N Timarpur,,,3,1,1,12,1,110054,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,18,0,1,0,0,0,
2067,2977847,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,052-E Joharipur,,,5,1,6,12,1,110094,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2068,2001229,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,030-E Jhilmil,,,1,3,1,5,3,110095,2,2,3,0,2,4,0,0,0,0,0,1,1,2,225,1,11,10,2,1,0,0,
2069,8057578,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,024-S Bapraula,,,1,2,1,5,3,110043,2,1,3,0,2,4,19,0,0,0,0,1,1,2,223,1,0,33,0,11,0,0,
2070,9487780,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,MADANPUR KHADAR WEST,,,1,1,1,5,3,110076,2,1,3,0,2,4,0,0,0,0,0,1,2,2,220,1,0,0,0,0,0,0,
2077,6607515,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,002-E Trilokpuri-East,,,1,3,1,5,3,110091,2,2,3,0,2,4,18,19,0,0,0,1,1,2,225,1,12,22,1,1,0,0,
2084,6027863,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,093-N Paharganj,,,5,2,6,12,1,110055,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2085,1855898,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,077-S Sangam Vihar-A,,,5,2,6,12,1,110080,2,2,3,0,2,19,4,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2086,7457080,DELHI,EAST,2,,,,,10,3,9,12,1,110091,2,2,3,0,2,19,0,0,0,2,2,1,9,9,246,1,0,0,0,0,0,0,
2087,1024713,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,022-N Bhalswa,,,5,2,6,12,1,110036,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2091,4404202,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,058-N Rohini-G,,,7,3,6,10,1,110085,2,2,3,0,2,4,19,0,0,1,0,1,9,9,220,1,0,0,0,0,0,0,
2094,5278513,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,001-N Narela,,,3,3,1,12,1,110036,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,14,18,0,0,0,0,
2095,7232134,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,057-E Karawal Nagar-East,,,1,2,1,5,3,110094,2,1,3,0,2,4,19,0,0,0,0,1,1,2,217,1,0,50,0,0,0,0,
2096,4303105,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,002-E Trilokpuri-East,,,1,1,1,5,3,110091,2,2,3,0,2,4,19,0,0,0,0,1,2,2,221,1,0,0,39,0,0,0,
2097,9573540,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,092-S Harkesh Nagar,,,1,1,1,5,3,110020,2,2,3,0,2,4,19,0,0,0,0,1,2,2,224,1,2,0,51,0,0,0,
2098,8480795,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,008-E Kalyan Puri,,,1,3,1,5,3,110091,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,13,14,0,0,0,0,
2099,8058152,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,038-E Rohtash Nagar,,,1,3,1,5,3,110032,2,2,3,0,2,4,0,0,0,0,0,1,1,2,222,1,6,12,0,0,0,0,
2109,8577599,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,043-E Gautam Puri,,,5,1,6,12,1,110053,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2111,6783004,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,074-S Dakshin Puri Extension,,,7,1,6,10,1,110062,2,1,3,0,2,4,0,0,0,1,0,1,9,9,220,1,0,0,0,0,0,0,
2112,5591243,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,005-S Rajouri Garden,,,5,1,6,12,1,110027,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2113,1003536,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,043-E Gautam Puri,,,5,2,6,12,1,110053,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2116,8485547,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,021-S Hastsal,,,1,1,1,5,3,110059,2,1,3,0,2,4,19,0,0,0,0,1,2,2,228,1,2,0,6,0,0,0,
2118,5164669,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,082-N Anand Parvat,,,1,1,1,5,3,110035,2,2,3,0,2,4,0,0,0,0,0,1,2,2,226,1,0,0,0,0,0,0,
2123,3579327,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,094-S Pul Pehladpur,,,1,2,1,5,3,110044,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,0,39,0,1,0,0,
